simulation_id,ID,averageCellCycleDuration_tumour,averageCellCycleDuration_stroma,chi_macrophageToCSF,chi_macrophageToCXCL12,chi_tumourCellToEGF,macrophagePhenotypeIncrementPerHour,distanceToBloodVessel,numberOfBloodVessels,halfMaximalExtravasationCsf1Conc,maximumProbOfExtravasationPerHour,tgfThresholdForPhenotypeSwitch,iterationNumber
AWS_ParameterSweep_24072021/1030,1030,24,32,3,3,3,0.01,17,35,0.7,0.075,0.05,9
AWS_ParameterSweep_24072021/1031,1031,24,32,3,3,3,0.01,17,35,0.7,0.075,0.5,0
AWS_ParameterSweep_24072021/1032,1032,24,32,3,3,3,0.01,17,35,0.7,0.075,0.5,1
AWS_ParameterSweep_24072021/1033,1033,24,32,3,3,3,0.01,17,35,0.7,0.075,0.5,2
AWS_ParameterSweep_24072021/1034,1034,24,32,3,3,3,0.01,17,35,0.7,0.075,0.5,3
AWS_ParameterSweep_24072021/1035,1035,24,32,3,3,3,0.01,17,35,0.7,0.075,0.5,4
AWS_ParameterSweep_24072021/1036,1036,24,32,3,3,3,0.01,17,35,0.7,0.075,0.5,5
AWS_ParameterSweep_24072021/1037,1037,24,32,3,3,3,0.01,17,35,0.7,0.075,0.5,6
AWS_ParameterSweep_24072021/1038,1038,24,32,3,3,3,0.01,17,35,0.7,0.075,0.5,7
AWS_ParameterSweep_24072021/1039,1039,24,32,3,3,3,0.01,17,35,0.7,0.075,0.5,8
AWS_ParameterSweep_24072021/1040,1040,24,32,3,3,3,0.01,17,35,0.7,0.075,0.5,9
AWS_ParameterSweep_24072021/1041,1041,24,32,3,3,3,0.01,17,35,0.8,0.075,0.05,0
AWS_ParameterSweep_24072021/1042,1042,24,32,3,3,3,0.01,17,35,0.8,0.075,0.05,1
AWS_ParameterSweep_24072021/1043,1043,24,32,3,3,3,0.01,17,35,0.8,0.075,0.05,2
AWS_ParameterSweep_24072021/1044,1044,24,32,3,3,3,0.01,17,35,0.8,0.075,0.05,3
AWS_ParameterSweep_24072021/1045,1045,24,32,3,3,3,0.01,17,35,0.8,0.075,0.05,4
AWS_ParameterSweep_24072021/1046,1046,24,32,3,3,3,0.01,17,35,0.8,0.075,0.05,5
AWS_ParameterSweep_24072021/1047,1047,24,32,3,3,3,0.01,17,35,0.8,0.075,0.05,6
AWS_ParameterSweep_24072021/1048,1048,24,32,3,3,3,0.01,17,35,0.8,0.075,0.05,7
AWS_ParameterSweep_24072021/1049,1049,24,32,3,3,3,0.01,17,35,0.8,0.075,0.05,8
AWS_ParameterSweep_24072021/1050,1050,24,32,3,3,3,0.01,17,35,0.8,0.075,0.05,9
AWS_ParameterSweep_24072021/1051,1051,24,32,3,3,3,0.01,17,35,0.8,0.075,0.5,0
AWS_ParameterSweep_24072021/1052,1052,24,32,3,3,3,0.01,17,35,0.8,0.075,0.5,1
AWS_ParameterSweep_24072021/1053,1053,24,32,3,3,3,0.01,17,35,0.8,0.075,0.5,2
AWS_ParameterSweep_24072021/1054,1054,24,32,3,3,3,0.01,17,35,0.8,0.075,0.5,3
AWS_ParameterSweep_24072021/1055,1055,24,32,3,3,3,0.01,17,35,0.8,0.075,0.5,4
AWS_ParameterSweep_24072021/1056,1056,24,32,3,3,3,0.01,17,35,0.8,0.075,0.5,5
AWS_ParameterSweep_24072021/1057,1057,24,32,3,3,3,0.01,17,35,0.8,0.075,0.5,6
AWS_ParameterSweep_24072021/1058,1058,24,32,3,3,3,0.01,17,35,0.8,0.075,0.5,7
AWS_ParameterSweep_24072021/1059,1059,24,32,3,3,3,0.01,17,35,0.8,0.075,0.5,8
AWS_ParameterSweep_24072021/1060,1060,24,32,3,3,3,0.01,17,35,0.8,0.075,0.5,9
AWS_ParameterSweep_24072021/1061,1061,24,32,3,3,3,0.01,17,35,0.9,0.075,0.05,0
AWS_ParameterSweep_24072021/1062,1062,24,32,3,3,3,0.01,17,35,0.9,0.075,0.05,1
AWS_ParameterSweep_24072021/1063,1063,24,32,3,3,3,0.01,17,35,0.9,0.075,0.05,2
AWS_ParameterSweep_24072021/1064,1064,24,32,3,3,3,0.01,17,35,0.9,0.075,0.05,3
AWS_ParameterSweep_24072021/1065,1065,24,32,3,3,3,0.01,17,35,0.9,0.075,0.05,4
AWS_ParameterSweep_24072021/1066,1066,24,32,3,3,3,0.01,17,35,0.9,0.075,0.05,5
AWS_ParameterSweep_24072021/1067,1067,24,32,3,3,3,0.01,17,35,0.9,0.075,0.05,6
AWS_ParameterSweep_24072021/1068,1068,24,32,3,3,3,0.01,17,35,0.9,0.075,0.05,7
AWS_ParameterSweep_24072021/1069,1069,24,32,3,3,3,0.01,17,35,0.9,0.075,0.05,8
AWS_ParameterSweep_24072021/1070,1070,24,32,3,3,3,0.01,17,35,0.9,0.075,0.05,9
AWS_ParameterSweep_24072021/1071,1071,24,32,3,3,3,0.01,17,35,0.9,0.075,0.5,0
AWS_ParameterSweep_24072021/1072,1072,24,32,3,3,3,0.01,17,35,0.9,0.075,0.5,1
AWS_ParameterSweep_24072021/1073,1073,24,32,3,3,3,0.01,17,35,0.9,0.075,0.5,2
AWS_ParameterSweep_24072021/1074,1074,24,32,3,3,3,0.01,17,35,0.9,0.075,0.5,3
AWS_ParameterSweep_24072021/1075,1075,24,32,3,3,3,0.01,17,35,0.9,0.075,0.5,4
AWS_ParameterSweep_24072021/1076,1076,24,32,3,3,3,0.01,17,35,0.9,0.075,0.5,5
AWS_ParameterSweep_24072021/1077,1077,24,32,3,3,3,0.01,17,35,0.9,0.075,0.5,6
AWS_ParameterSweep_24072021/1078,1078,24,32,3,3,3,0.01,17,35,0.9,0.075,0.5,7
AWS_ParameterSweep_24072021/1079,1079,24,32,3,3,3,0.01,17,35,0.9,0.075,0.5,8
AWS_ParameterSweep_24072021/1080,1080,24,32,3,3,3,0.01,17,35,0.9,0.075,0.5,9
AWS_ParameterSweep_24072021/1081,1081,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.05,0
AWS_ParameterSweep_24072021/1082,1082,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.05,1
AWS_ParameterSweep_24072021/1083,1083,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.05,2
AWS_ParameterSweep_24072021/1084,1084,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.05,3
AWS_ParameterSweep_24072021/1085,1085,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.05,4
AWS_ParameterSweep_24072021/1086,1086,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.05,5
AWS_ParameterSweep_24072021/1087,1087,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.05,6
AWS_ParameterSweep_24072021/1088,1088,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.05,7
AWS_ParameterSweep_24072021/1089,1089,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.05,8
AWS_ParameterSweep_24072021/1090,1090,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.05,9
AWS_ParameterSweep_24072021/1091,1091,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.5,0
AWS_ParameterSweep_24072021/1092,1092,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.5,1
AWS_ParameterSweep_24072021/1093,1093,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.5,2
AWS_ParameterSweep_24072021/1094,1094,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.5,3
AWS_ParameterSweep_24072021/1095,1095,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.5,4
AWS_ParameterSweep_24072021/1096,1096,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.5,5
AWS_ParameterSweep_24072021/1097,1097,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.5,6
AWS_ParameterSweep_24072021/1098,1098,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.5,7
AWS_ParameterSweep_24072021/1099,1099,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.5,8
AWS_ParameterSweep_24072021/1100,1100,24,32,3.5,3,3,0.01,17,35,0.1,0.075,0.5,9
AWS_ParameterSweep_24072021/1101,1101,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.05,0
AWS_ParameterSweep_24072021/1102,1102,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.05,1
AWS_ParameterSweep_24072021/1103,1103,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.05,2
AWS_ParameterSweep_24072021/1104,1104,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.05,3
AWS_ParameterSweep_24072021/1105,1105,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.05,4
AWS_ParameterSweep_24072021/1106,1106,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.05,5
AWS_ParameterSweep_24072021/1107,1107,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.05,6
AWS_ParameterSweep_24072021/1108,1108,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.05,7
AWS_ParameterSweep_24072021/1109,1109,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.05,8
AWS_ParameterSweep_24072021/1110,1110,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.05,9
AWS_ParameterSweep_24072021/1111,1111,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.5,0
AWS_ParameterSweep_24072021/1112,1112,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.5,1
AWS_ParameterSweep_24072021/1113,1113,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.5,2
AWS_ParameterSweep_24072021/1114,1114,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.5,3
AWS_ParameterSweep_24072021/1115,1115,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.5,4
AWS_ParameterSweep_24072021/1116,1116,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.5,5
AWS_ParameterSweep_24072021/1117,1117,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.5,6
AWS_ParameterSweep_24072021/1118,1118,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.5,7
AWS_ParameterSweep_24072021/1119,1119,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.5,8
AWS_ParameterSweep_24072021/1120,1120,24,32,3.5,3,3,0.01,17,35,0.2,0.075,0.5,9
AWS_ParameterSweep_24072021/1121,1121,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.05,0
AWS_ParameterSweep_24072021/1122,1122,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.05,1
AWS_ParameterSweep_24072021/1123,1123,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.05,2
AWS_ParameterSweep_24072021/1124,1124,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.05,3
AWS_ParameterSweep_24072021/1125,1125,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.05,4
AWS_ParameterSweep_24072021/1126,1126,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.05,5
AWS_ParameterSweep_24072021/1127,1127,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.05,6
AWS_ParameterSweep_24072021/1128,1128,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.05,7
AWS_ParameterSweep_24072021/1129,1129,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.05,8
AWS_ParameterSweep_24072021/1130,1130,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.05,9
AWS_ParameterSweep_24072021/1131,1131,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.5,0
AWS_ParameterSweep_24072021/1132,1132,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.5,1
AWS_ParameterSweep_24072021/1133,1133,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.5,2
AWS_ParameterSweep_24072021/1134,1134,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.5,3
AWS_ParameterSweep_24072021/1135,1135,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.5,4
AWS_ParameterSweep_24072021/1136,1136,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.5,5
AWS_ParameterSweep_24072021/1137,1137,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.5,6
AWS_ParameterSweep_24072021/1138,1138,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.5,7
AWS_ParameterSweep_24072021/1139,1139,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.5,8
AWS_ParameterSweep_24072021/1140,1140,24,32,3.5,3,3,0.01,17,35,0.3,0.075,0.5,9
AWS_ParameterSweep_24072021/1141,1141,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.05,0
AWS_ParameterSweep_24072021/1142,1142,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.05,1
AWS_ParameterSweep_24072021/1143,1143,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.05,2
AWS_ParameterSweep_24072021/1144,1144,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.05,3
AWS_ParameterSweep_24072021/1145,1145,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.05,4
AWS_ParameterSweep_24072021/1146,1146,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.05,5
AWS_ParameterSweep_24072021/1147,1147,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.05,6
AWS_ParameterSweep_24072021/1148,1148,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.05,7
AWS_ParameterSweep_24072021/1149,1149,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.05,8
AWS_ParameterSweep_24072021/1150,1150,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.05,9
AWS_ParameterSweep_24072021/1151,1151,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.5,0
AWS_ParameterSweep_24072021/1152,1152,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.5,1
AWS_ParameterSweep_24072021/1153,1153,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.5,2
AWS_ParameterSweep_24072021/1154,1154,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.5,3
AWS_ParameterSweep_24072021/1155,1155,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.5,4
AWS_ParameterSweep_24072021/1156,1156,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.5,5
AWS_ParameterSweep_24072021/1157,1157,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.5,6
AWS_ParameterSweep_24072021/1158,1158,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.5,7
AWS_ParameterSweep_24072021/1159,1159,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.5,8
AWS_ParameterSweep_24072021/1160,1160,24,32,3.5,3,3,0.01,17,35,0.4,0.075,0.5,9
AWS_ParameterSweep_24072021/1161,1161,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.05,0
AWS_ParameterSweep_24072021/1162,1162,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.05,1
AWS_ParameterSweep_24072021/1163,1163,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.05,2
AWS_ParameterSweep_24072021/1164,1164,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.05,3
AWS_ParameterSweep_24072021/1165,1165,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.05,4
AWS_ParameterSweep_24072021/1166,1166,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.05,5
AWS_ParameterSweep_24072021/1167,1167,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.05,6
AWS_ParameterSweep_24072021/1168,1168,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.05,7
AWS_ParameterSweep_24072021/1169,1169,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.05,8
AWS_ParameterSweep_24072021/1170,1170,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.05,9
AWS_ParameterSweep_24072021/1171,1171,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.5,0
AWS_ParameterSweep_24072021/1172,1172,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.5,1
AWS_ParameterSweep_24072021/1173,1173,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.5,2
AWS_ParameterSweep_24072021/1174,1174,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.5,3
AWS_ParameterSweep_24072021/1175,1175,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.5,4
AWS_ParameterSweep_24072021/1176,1176,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.5,5
AWS_ParameterSweep_24072021/1177,1177,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.5,6
AWS_ParameterSweep_24072021/1178,1178,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.5,7
AWS_ParameterSweep_24072021/1179,1179,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.5,8
AWS_ParameterSweep_24072021/1180,1180,24,32,3.5,3,3,0.01,17,35,0.5,0.075,0.5,9
AWS_ParameterSweep_24072021/1181,1181,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.05,0
AWS_ParameterSweep_24072021/1182,1182,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.05,1
AWS_ParameterSweep_24072021/1183,1183,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.05,2
AWS_ParameterSweep_24072021/1184,1184,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.05,3
AWS_ParameterSweep_24072021/1185,1185,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.05,4
AWS_ParameterSweep_24072021/1186,1186,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.05,5
AWS_ParameterSweep_24072021/1187,1187,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.05,6
AWS_ParameterSweep_24072021/1188,1188,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.05,7
AWS_ParameterSweep_24072021/1189,1189,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.05,8
AWS_ParameterSweep_24072021/1190,1190,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.05,9
AWS_ParameterSweep_24072021/1191,1191,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.5,0
AWS_ParameterSweep_24072021/1192,1192,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.5,1
AWS_ParameterSweep_24072021/1193,1193,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.5,2
AWS_ParameterSweep_24072021/1194,1194,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.5,3
AWS_ParameterSweep_24072021/1195,1195,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.5,4
AWS_ParameterSweep_24072021/1196,1196,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.5,5
AWS_ParameterSweep_24072021/1197,1197,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.5,6
AWS_ParameterSweep_24072021/1198,1198,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.5,7
AWS_ParameterSweep_24072021/1199,1199,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.5,8
AWS_ParameterSweep_24072021/1200,1200,24,32,3.5,3,3,0.01,17,35,0.6,0.075,0.5,9
AWS_ParameterSweep_24072021/1201,1201,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.05,0
AWS_ParameterSweep_24072021/1202,1202,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.05,1
AWS_ParameterSweep_24072021/1203,1203,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.05,2
AWS_ParameterSweep_24072021/1204,1204,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.05,3
AWS_ParameterSweep_24072021/1205,1205,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.05,4
AWS_ParameterSweep_24072021/1206,1206,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.05,5
AWS_ParameterSweep_24072021/1207,1207,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.05,6
AWS_ParameterSweep_24072021/1208,1208,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.05,7
AWS_ParameterSweep_24072021/1209,1209,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.05,8
AWS_ParameterSweep_24072021/1210,1210,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.05,9
AWS_ParameterSweep_24072021/1211,1211,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.5,0
AWS_ParameterSweep_24072021/1212,1212,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.5,1
AWS_ParameterSweep_24072021/1213,1213,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.5,2
AWS_ParameterSweep_24072021/1214,1214,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.5,3
AWS_ParameterSweep_24072021/1215,1215,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.5,4
AWS_ParameterSweep_24072021/1216,1216,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.5,5
AWS_ParameterSweep_24072021/1217,1217,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.5,6
AWS_ParameterSweep_24072021/1218,1218,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.5,7
AWS_ParameterSweep_24072021/1219,1219,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.5,8
AWS_ParameterSweep_24072021/1220,1220,24,32,3.5,3,3,0.01,17,35,0.7,0.075,0.5,9
AWS_ParameterSweep_24072021/1221,1221,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.05,0
AWS_ParameterSweep_24072021/1222,1222,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.05,1
AWS_ParameterSweep_24072021/1223,1223,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.05,2
AWS_ParameterSweep_24072021/1224,1224,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.05,3
AWS_ParameterSweep_24072021/1225,1225,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.05,4
AWS_ParameterSweep_24072021/1226,1226,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.05,5
AWS_ParameterSweep_24072021/1227,1227,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.05,6
AWS_ParameterSweep_24072021/1228,1228,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.05,7
AWS_ParameterSweep_24072021/1229,1229,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.05,8
AWS_ParameterSweep_24072021/1230,1230,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.05,9
AWS_ParameterSweep_24072021/1231,1231,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.5,0
AWS_ParameterSweep_24072021/1232,1232,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.5,1
AWS_ParameterSweep_24072021/1233,1233,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.5,2
AWS_ParameterSweep_24072021/1234,1234,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.5,3
AWS_ParameterSweep_24072021/1235,1235,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.5,4
AWS_ParameterSweep_24072021/1236,1236,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.5,5
AWS_ParameterSweep_24072021/1237,1237,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.5,6
AWS_ParameterSweep_24072021/1238,1238,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.5,7
AWS_ParameterSweep_24072021/1239,1239,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.5,8
AWS_ParameterSweep_24072021/1240,1240,24,32,3.5,3,3,0.01,17,35,0.8,0.075,0.5,9
AWS_ParameterSweep_24072021/1241,1241,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.05,0
AWS_ParameterSweep_24072021/1242,1242,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.05,1
AWS_ParameterSweep_24072021/1243,1243,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.05,2
AWS_ParameterSweep_24072021/1244,1244,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.05,3
AWS_ParameterSweep_24072021/1245,1245,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.05,4
AWS_ParameterSweep_24072021/1246,1246,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.05,5
AWS_ParameterSweep_24072021/1247,1247,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.05,6
AWS_ParameterSweep_24072021/1248,1248,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.05,7
AWS_ParameterSweep_24072021/1249,1249,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.05,8
AWS_ParameterSweep_24072021/1250,1250,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.05,9
AWS_ParameterSweep_24072021/1251,1251,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.5,0
AWS_ParameterSweep_24072021/1252,1252,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.5,1
AWS_ParameterSweep_24072021/1253,1253,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.5,2
AWS_ParameterSweep_24072021/1254,1254,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.5,3
AWS_ParameterSweep_24072021/1255,1255,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.5,4
AWS_ParameterSweep_24072021/1256,1256,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.5,5
AWS_ParameterSweep_24072021/1257,1257,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.5,6
AWS_ParameterSweep_24072021/1258,1258,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.5,7
AWS_ParameterSweep_24072021/1259,1259,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.5,8
AWS_ParameterSweep_24072021/1260,1260,24,32,3.5,3,3,0.01,17,35,0.9,0.075,0.5,9
AWS_ParameterSweep_24072021/1261,1261,24,32,4,3,3,0.01,17,35,0.1,0.075,0.05,0
AWS_ParameterSweep_24072021/1262,1262,24,32,4,3,3,0.01,17,35,0.1,0.075,0.05,1
AWS_ParameterSweep_24072021/1263,1263,24,32,4,3,3,0.01,17,35,0.1,0.075,0.05,2
AWS_ParameterSweep_24072021/1264,1264,24,32,4,3,3,0.01,17,35,0.1,0.075,0.05,3
AWS_ParameterSweep_24072021/1265,1265,24,32,4,3,3,0.01,17,35,0.1,0.075,0.05,4
AWS_ParameterSweep_24072021/1266,1266,24,32,4,3,3,0.01,17,35,0.1,0.075,0.05,5
AWS_ParameterSweep_24072021/1267,1267,24,32,4,3,3,0.01,17,35,0.1,0.075,0.05,6
AWS_ParameterSweep_24072021/1268,1268,24,32,4,3,3,0.01,17,35,0.1,0.075,0.05,7
AWS_ParameterSweep_24072021/1269,1269,24,32,4,3,3,0.01,17,35,0.1,0.075,0.05,8
AWS_ParameterSweep_24072021/1270,1270,24,32,4,3,3,0.01,17,35,0.1,0.075,0.05,9
AWS_ParameterSweep_24072021/1271,1271,24,32,4,3,3,0.01,17,35,0.1,0.075,0.5,0
AWS_ParameterSweep_24072021/1272,1272,24,32,4,3,3,0.01,17,35,0.1,0.075,0.5,1
AWS_ParameterSweep_24072021/1273,1273,24,32,4,3,3,0.01,17,35,0.1,0.075,0.5,2
AWS_ParameterSweep_24072021/1274,1274,24,32,4,3,3,0.01,17,35,0.1,0.075,0.5,3
AWS_ParameterSweep_24072021/1275,1275,24,32,4,3,3,0.01,17,35,0.1,0.075,0.5,4
AWS_ParameterSweep_24072021/1276,1276,24,32,4,3,3,0.01,17,35,0.1,0.075,0.5,5
AWS_ParameterSweep_24072021/1277,1277,24,32,4,3,3,0.01,17,35,0.1,0.075,0.5,6
AWS_ParameterSweep_24072021/1278,1278,24,32,4,3,3,0.01,17,35,0.1,0.075,0.5,7
